state,year,years_since_ald_set,pres,gov,grade,subject,ald,value
MA,2019,4,D,R,4,READING,BB,24.0044992523543
MA,2019,4,D,R,4,READING,BA,30.6056435096898
MA,2019,4,D,R,4,READING,PR,31.0114461862154
MA,2019,4,D,R,4,READING,AD,14.3784110517405
MA,2019,4,D,R,8,MATHEMATICS,BB,21.5427399632007
MA,2019,4,D,R,8,MATHEMATICS,BA,31.0451569964241
MA,2019,4,D,R,8,MATHEMATICS,PR,29.6445242912932
MA,2019,4,D,R,8,MATHEMATICS,AD,17.767578749082
MA,2019,4,D,R,8,READING,BB,18.9330270721186
MA,2019,4,D,R,8,READING,BA,36.4193977488643
MA,2019,4,D,R,8,READING,PR,37.5843400335371
MA,2019,4,D,R,8,READING,AD,7.06323514547997
MI,2011,1,D,R,4,MATHEMATICS,BB,21.7649926142833
MI,2011,1,D,R,4,MATHEMATICS,BA,43.4452703828997
MI,2011,1,D,R,4,MATHEMATICS,PR,30.0316337629517
MI,2011,1,D,R,4,MATHEMATICS,AD,4.75810323986528
MI,2011,1,D,R,4,READING,BB,34.4438853988072
MI,2011,1,D,R,4,READING,BA,34.3569957340731
MI,2011,1,D,R,4,READING,PR,24.7365430301218
MI,2011,1,D,R,4,READING,AD,6.46257583699797
MI,2011,1,D,R,8,MATHEMATICS,BB,29.3891903616833
MI,2011,1,D,R,8,MATHEMATICS,BA,39.8174076194867
MI,2011,1,D,R,8,MATHEMATICS,PR,25.0574371239563
MI,2011,1,D,R,8,MATHEMATICS,AD,5.73596489487365
MI,2011,1,D,R,8,READING,BB,23.0208197304684
MI,2011,1,D,R,8,READING,BA,44.9021566899031
MI,2011,1,D,R,8,READING,PR,29.2973727355425
MI,2011,1,D,R,8,READING,AD,2.77965084408604
MI,2013,3,D,R,4,MATHEMATICS,BB,23.2798632803417
MI,2013,3,D,R,4,MATHEMATICS,BA,39.8450986379608
MI,2013,3,D,R,4,MATHEMATICS,PR,30.2697632815712
MI,2013,3,D,R,4,MATHEMATICS,AD,6.60527480012633
MI,2013,3,D,R,4,READING,BB,36.0530699206392
MI,2013,3,D,R,4,READING,BA,33.425122794779
MI,2013,3,D,R,4,READING,PR,24.1159215335836
MI,2013,3,D,R,4,READING,AD,6.40588575099819
MI,2013,3,D,R,8,MATHEMATICS,BB,29.6812709303323
MI,2013,3,D,R,8,MATHEMATICS,BA,39.8637868091908
MI,2013,3,D,R,8,MATHEMATICS,PR,23.8070240281675
MI,2013,3,D,R,8,MATHEMATICS,AD,6.64791823230935
MI,2013,3,D,R,8,READING,BB,22.718328292636
MI,2013,3,D,R,8,READING,BA,44.5311415350623
MI,2013,3,D,R,8,READING,PR,29.6609693002489
MI,2013,3,D,R,8,READING,AD,3.08956087205279
MI,2015,0,D,R,4,MATHEMATICS,BB,22.5015871910158
MI,2015,0,D,R,4,MATHEMATICS,BA,43.54342044831
MI,2015,0,D,R,4,MATHEMATICS,PR,29.0054300205007
MI,2015,0,D,R,4,MATHEMATICS,AD,4.94956234017353
MI,2015,0,D,R,4,READING,BB,36.9120933317857
MI,2015,0,D,R,4,READING,BA,34.5033405161198
MI,2015,0,D,R,4,READING,PR,23.5501681102023
MI,2015,0,D,R,4,READING,AD,5.03439804189215
MI,2015,0,D,R,8,MATHEMATICS,BB,32.3456599668151
MI,2015,0,D,R,8,MATHEMATICS,BA,39.1260001011955
MI,2015,0,D,R,8,MATHEMATICS,PR,21.9296833863758
MI,2015,0,D,R,8,MATHEMATICS,AD,6.59865654561355
MI,2015,0,D,R,8,READING,BB,24.3985193953717
MI,2015,0,D,R,8,READING,BA,43.7911975715258
MI,2015,0,D,R,8,READING,PR,29.0766157285953
MI,2015,0,D,R,8,READING,AD,2.73366730450717
MI,2017,2,R,R,4,MATHEMATICS,BB,25.3920217037269
MI,2017,2,R,R,4,MATHEMATICS,BA,39.0964871985139
MI,2017,2,R,R,4,MATHEMATICS,PR,28.2545122602939
MI,2017,2,R,R,4,MATHEMATICS,AD,7.25697883746538
MI,2017,2,R,R,4,READING,BB,35.5819870106571
MI,2017,2,R,R,4,READING,BA,32.6054609117331
MI,2017,2,R,R,4,READING,PR,25.3651208060892
MI,2017,2,R,R,4,READING,AD,6.44743127152057
MI,2017,2,R,R,8,MATHEMATICS,BB,33.4294448975959
MI,2017,2,R,R,8,MATHEMATICS,BA,35.3262880531848
MI,2017,2,R,R,8,MATHEMATICS,PR,22.3441299925753
MI,2017,2,R,R,8,MATHEMATICS,AD,8.90013705664404
MI,2017,2,R,R,8,READING,BB,23.6395437753045
MI,2017,2,R,R,8,READING,BA,41.9639150743774
MI,2017,2,R,R,8,READING,PR,31.3214130352123
MI,2017,2,R,R,8,READING,AD,3.07512811510576
MI,2019,4,R,D,4,MATHEMATICS,BB,23.8433001796894
MI,2019,4,R,D,4,MATHEMATICS,BA,40.564533552112
MI,2019,4,R,D,4,MATHEMATICS,PR,29.0004723594224
MI,2019,4,R,D,4,MATHEMATICS,AD,6.59169390877616
MI,2019,4,R,D,4,READING,BB,35.7601992425489
MI,2019,4,R,D,4,READING,BA,32.5906568662697
MI,2019,4,R,D,4,READING,PR,24.2549511278135
MI,2019,4,R,D,4,READING,AD,7.39419276336785
MI,2019,4,R,D,8,MATHEMATICS,BB,31.9302052416674
MI,2019,4,R,D,8,MATHEMATICS,BA,37.0823042752957
MI,2019,4,R,D,8,MATHEMATICS,PR,22.4679211470699
MI,2019,4,R,D,8,MATHEMATICS,AD,8.51956933596707
MI,2019,4,R,D,8,READING,BB,26.6829296886855
MI,2019,4,R,D,8,READING,BA,41.8312400621438
MI,2019,4,R,D,8,READING,PR,28.9393441241547
MI,2019,4,R,D,8,READING,AD,2.54648612501595
MS,2011,1,R,R,4,MATHEMATICS,BB,27.5935061771839
MS,2011,1,R,R,4,MATHEMATICS,BA,47.3226321938055
MS,2011,1,R,R,4,MATHEMATICS,PR,22.9602792659659
MS,2011,1,R,R,4,MATHEMATICS,AD,2.12358236304466
MS,2011,1,R,R,4,READING,BB,45.3785895411683
MS,2011,1,R,R,4,READING,BA,32.8415113911775
MS,2011,1,R,R,4,READING,PR,18.0437448347204
MS,2011,1,R,R,4,READING,AD,3.73615423293383
MS,2011,1,R,R,8,MATHEMATICS,BB,41.8650379363554
MS,2011,1,R,R,8,MATHEMATICS,BA,38.8717951511026
MS,2011,1,R,R,8,MATHEMATICS,PR,16.3140720445733
MS,2011,1,R,R,8,MATHEMATICS,AD,2.94909486796859
MS,2011,1,R,R,8,READING,BB,35.0075424136064
MS,2011,1,R,R,8,READING,BA,43.977262687226
MS,2011,1,R,R,8,READING,PR,20.217744177273
MS,2011,1,R,R,8,READING,AD,0.797450721894509
MS,2013,3,R,R,4,MATHEMATICS,BB,26.0188604208201
MS,2013,3,R,R,4,MATHEMATICS,BA,47.9057102697708
MS,2013,3,R,R,4,MATHEMATICS,PR,23.6519296040534
MS,2013,3,R,R,4,MATHEMATICS,AD,2.42349970535566
MS,2013,3,R,R,4,READING,BB,46.7540935080565
MS,2013,3,R,R,4,READING,BA,31.9840948781035
MS,2013,3,R,R,4,READING,PR,17.7679749697275
MS,2013,3,R,R,4,READING,AD,3.49383664411249
MS,2013,3,R,R,8,MATHEMATICS,BB,38.5619054974499
MS,2013,3,R,R,8,MATHEMATICS,BA,40.1383602970578
MS,2013,3,R,R,8,MATHEMATICS,PR,18.3004148372918
MS,2013,3,R,R,8,MATHEMATICS,AD,2.99931936820058
MS,2013,3,R,R,8,READING,BB,35.7483460865373
MS,2013,3,R,R,8,READING,BA,44.0332726835196
MS,2013,3,R,R,8,READING,PR,19.0767270422117
MS,2013,3,R,R,8,READING,AD,1.14165418773145
MS,2015,0,R,R,4,MATHEMATICS,BB,22.333762860169
MS,2015,0,R,R,4,MATHEMATICS,BA,48.1148412010479
MS,2015,0,R,R,4,MATHEMATICS,PR,26.1606994373968
MS,2015,0,R,R,4,MATHEMATICS,AD,3.39069650138636
MS,2015,0,R,R,4,READING,BB,39.5644465207652
MS,2015,0,R,R,4,READING,BA,34.3951135243308
MS,2015,0,R,R,4,READING,PR,21.4579577521945
MS,2015,0,R,R,4,READING,AD,4.5824822027095
MS,2015,0,R,R,8,MATHEMATICS,BB,39.7413725265558
MS,2015,0,R,R,8,MATHEMATICS,BA,38.4322547257543
MS,2015,0,R,R,8,MATHEMATICS,PR,18.5597010461683
MS,2015,0,R,R,8,MATHEMATICS,AD,3.26667170152159
MS,2015,0,R,R,8,READING,BB,37.1689480366465
MS,2015,0,R,R,8,READING,BA,42.7855244050011
MS,2015,0,R,R,8,READING,PR,18.9437088372925
MS,2015,0,R,R,8,READING,AD,1.10181872105986
MS,2017,2,R,R,4,MATHEMATICS,BB,22.7568928782206
MS,2017,2,R,R,4,MATHEMATICS,BA,45.8290836991431
MS,2017,2,R,R,4,MATHEMATICS,PR,27.481851037791
MS,2017,2,R,R,4,MATHEMATICS,AD,3.93217238484527
MS,2017,2,R,R,4,READING,BB,39.6395358222762
MS,2017,2,R,R,4,READING,BA,33.1241152969534
MS,2017,2,R,R,4,READING,PR,21.5563001250881
MS,2017,2,R,R,4,READING,AD,5.68004875568236
MS,2017,2,R,R,8,MATHEMATICS,BB,40.8530637110012
MS,2017,2,R,R,8,MATHEMATICS,BA,37.6313097204539
MS,2017,2,R,R,8,MATHEMATICS,PR,17.5235496762434
MS,2017,2,R,R,8,MATHEMATICS,AD,3.9920768923015
MS,2017,2,R,R,8,READING,BB,33.5741508583797
MS,2017,2,R,R,8,READING,BA,41.786416370018
MS,2017,2,R,R,8,READING,PR,22.5107680667952
MS,2017,2,R,R,8,READING,AD,2.12866470480709
MS,2019,4,R,R,4,MATHEMATICS,BB,15.7923716820533
MS,2019,4,R,R,4,MATHEMATICS,BA,45.3749403845242
MS,2019,4,R,R,4,MATHEMATICS,PR,33.098034767053
MS,2019,4,R,R,4,MATHEMATICS,AD,5.73465316636953
MS,2019,4,R,R,4,READING,BB,34.6039463698193
MS,2019,4,R,R,4,READING,BA,33.8785771935528
MS,2019,4,R,R,4,READING,PR,25.4075360107176
MS,2019,4,R,R,4,READING,AD,6.1099404259103
MS,2019,4,R,R,8,MATHEMATICS,BB,37.8100655935025
MS,2019,4,R,R,8,MATHEMATICS,BA,37.8560248954733
MS,2019,4,R,R,8,MATHEMATICS,PR,19.3246743474641
MS,2019,4,R,R,8,MATHEMATICS,AD,5.00923516356004
MS,2019,4,R,R,8,READING,BB,32.8134855574951
MS,2019,4,R,R,8,READING,BA,42.1442222847338
MS,2019,4,R,R,8,READING,PR,23.0886835775322
MS,2019,4,R,R,8,READING,AD,1.95360858023889
MT,2011,1,R,D,4,MATHEMATICS,BB,13.1971799054142
MT,2011,1,R,D,4,MATHEMATICS,BA,41.5091607574513
MT,2011,1,R,D,4,MATHEMATICS,PR,39.9068583264181
MT,2011,1,R,D,4,MATHEMATICS,AD,5.38680101071646
MT,2011,1,R,D,4,READING,BB,26.5593920644593
MT,2011,1,R,D,4,READING,BA,37.7106827637394
MT,2011,1,R,D,4,READING,PR,28.3047420554304
MT,2011,1,R,D,4,READING,AD,7.42518311637083
MT,2011,1,R,D,8,MATHEMATICS,BB,17.1277297935372
MT,2011,1,R,D,8,MATHEMATICS,BA,37.2453515527716
MT,2011,1,R,D,8,MATHEMATICS,PR,34.6981612121896
MT,2011,1,R,D,8,MATHEMATICS,AD,10.9287574415016
MT,2011,1,R,D,8,READING,BB,14.4418954390803
MT,2011,1,R,D,8,READING,BA,44.029444607006
MT,2011,1,R,D,8,READING,PR,38.4920671927545
MT,2011,1,R,D,8,READING,AD,3.03659276115919
MT,2013,3,R,D,4,MATHEMATICS,BB,14.1190024586833
MT,2013,3,R,D,4,MATHEMATICS,BA,40.8575571714154
MT,2013,3,R,D,4,MATHEMATICS,PR,38.3095887255382
MT,2013,3,R,D,4,MATHEMATICS,AD,6.71385164436316
MT,2013,3,R,D,4,READING,BB,29.8312008367832
MT,2013,3,R,D,4,READING,BA,35.4511289275368
MT,2013,3,R,D,4,READING,PR,27.5669586958267
MT,2013,3,R,D,4,READING,AD,7.15071153985329
MT,2013,3,R,D,8,MATHEMATICS,BB,20.0112628217239
MT,2013,3,R,D,8,MATHEMATICS,BA,40.3505644750524
MT,2013,3,R,D,8,MATHEMATICS,PR,30.7503936346695
MT,2013,3,R,D,8,MATHEMATICS,AD,8.88777906855427
MT,2013,3,R,D,8,READING,BB,16.3263355515021
MT,2013,3,R,D,8,READING,BA,43.3693213478298
MT,2013,3,R,D,8,READING,PR,36.838899781383
MT,2013,3,R,D,8,READING,AD,3.46544331928506
MT,2015,0,R,D,4,MATHEMATICS,BB,16.2551065618749
MT,2015,0,R,D,4,MATHEMATICS,BA,42.7960601337051
MT,2015,0,R,D,4,MATHEMATICS,PR,34.5309560529594
MT,2015,0,R,D,4,MATHEMATICS,AD,6.41787725146054
MT,2015,0,R,D,4,READING,BB,27.6685350219323
MT,2015,0,R,D,4,READING,BA,35.0407226827733
MT,2015,0,R,D,4,READING,PR,29.1562324568227
MT,2015,0,R,D,4,READING,AD,8.13450983847166
MT,2015,0,R,D,8,MATHEMATICS,BB,21.4002664015609
MT,2015,0,R,D,8,MATHEMATICS,BA,39.6869141950275
MT,2015,0,R,D,8,MATHEMATICS,PR,31.0828718441193
MT,2015,0,R,D,8,MATHEMATICS,AD,7.82994755929236
MT,2015,0,R,D,8,READING,BB,17.6057347017266
MT,2015,0,R,D,8,READING,BA,45.525830003388
MT,2015,0,R,D,8,READING,PR,33.6662363918759
MT,2015,0,R,D,8,READING,AD,3.20219890300948
MT,2017,2,R,D,4,MATHEMATICS,BB,17.1367879513407
MT,2017,2,R,D,4,MATHEMATICS,BA,41.5396405529998
MT,2017,2,R,D,4,MATHEMATICS,PR,35.329287607371
MT,2017,2,R,D,4,MATHEMATICS,AD,5.99428388828854
MT,2017,2,R,D,4,READING,BB,30.3495597757521
MT,2017,2,R,D,4,READING,BA,31.9972170896518
MT,2017,2,R,D,4,READING,PR,29.6903394596103
MT,2017,2,R,D,4,READING,AD,7.96288367498584
MT,2017,2,R,D,8,MATHEMATICS,BB,23.9567682487251
MT,2017,2,R,D,8,MATHEMATICS,BA,38.6474661085145
MT,2017,2,R,D,8,MATHEMATICS,PR,29.445972697795
MT,2017,2,R,D,8,MATHEMATICS,AD,7.94979294496543
MT,2017,2,R,D,8,READING,BB,20.8036229478715
MT,2017,2,R,D,8,READING,BA,44.0882324791417
MT,2017,2,R,D,8,READING,PR,32.2568509886944
MT,2017,2,R,D,8,READING,AD,2.85129358429243
MT,2019,4,R,D,4,MATHEMATICS,BB,17.5732470907007
MT,2019,4,R,D,4,MATHEMATICS,BA,39.8509524243522
MT,2019,4,R,D,4,MATHEMATICS,PR,35.5746235077475
MT,2019,4,R,D,4,MATHEMATICS,AD,7.00117697719956
MT,2019,4,R,D,4,READING,BB,31.1736345396115
MT,2019,4,R,D,4,READING,BA,32.4721115478728
MT,2019,4,R,D,4,READING,PR,28.3287131200744
MT,2019,4,R,D,4,READING,AD,8.02554079244128
MT,2019,4,R,D,8,MATHEMATICS,BB,27.0708466363703
MT,2019,4,R,D,8,MATHEMATICS,BA,37.263606275064
MT,2019,4,R,D,8,MATHEMATICS,PR,26.4634424538659
MT,2019,4,R,D,8,MATHEMATICS,AD,9.2021046346998
MT,2019,4,R,D,8,READING,BB,24.1527308411639
MT,2019,4,R,D,8,READING,BA,41.5209120643065
MT,2019,4,R,D,8,READING,PR,31.2268190917332
MT,2019,4,R,D,8,READING,AD,3.09953800279643
NV,2011,1,D,R,4,MATHEMATICS,BB,20.8943988658845
NV,2011,1,D,R,4,MATHEMATICS,BA,43.4323094336255
NV,2011,1,D,R,4,MATHEMATICS,PR,31.0770970379093
NV,2011,1,D,R,4,MATHEMATICS,AD,4.59619466258068
NV,2011,1,D,R,4,READING,BB,41.6554352075594
NV,2011,1,D,R,4,READING,BA,32.8456805769025
NV,2011,1,D,R,4,READING,PR,20.6306764014728
NV,2011,1,D,R,4,READING,AD,4.86820781406529
NV,2011,1,D,R,8,MATHEMATICS,BB,32.9267699707711
NV,2011,1,D,R,8,MATHEMATICS,BA,38.4962609049042
NV,2011,1,D,R,8,MATHEMATICS,PR,22.6191156410446
NV,2011,1,D,R,8,MATHEMATICS,AD,5.95785348328007
NV,2011,1,D,R,8,READING,BB,30.5522954736893
NV,2011,1,D,R,8,READING,BA,43.112367979183
NV,2011,1,D,R,8,READING,PR,24.0163145733124
NV,2011,1,D,R,8,READING,AD,2.31902197381534
NV,2013,3,D,R,4,MATHEMATICS,BB,20.055677649374
NV,2013,3,D,R,4,MATHEMATICS,BA,45.9656214536688
NV,2013,3,D,R,4,MATHEMATICS,PR,30.0867777058264
NV,2013,3,D,R,4,MATHEMATICS,AD,3.8919231911308
NV,2013,3,D,R,4,READING,BB,38.5300732905332
NV,2013,3,D,R,4,READING,BA,34.1427710308626
NV,2013,3,D,R,4,READING,PR,22.1513487755194
NV,2013,3,D,R,4,READING,AD,5.17580690308482
NV,2013,3,D,R,8,MATHEMATICS,BB,31.7143777697417
NV,2013,3,D,R,8,MATHEMATICS,BA,39.9600214354446
NV,2013,3,D,R,8,MATHEMATICS,PR,22.7897336550091
NV,2013,3,D,R,8,MATHEMATICS,AD,5.53586713980462
NV,2013,3,D,R,8,READING,BB,27.512996571341
NV,2013,3,D,R,8,READING,BA,42.1476114431712
NV,2013,3,D,R,8,READING,PR,27.4552144229948
NV,2013,3,D,R,8,READING,AD,2.88417756249308
NV,2015,0,D,R,4,MATHEMATICS,BB,24.0519669171296
NV,2015,0,D,R,4,MATHEMATICS,BA,44.0682457242556
NV,2015,0,D,R,4,MATHEMATICS,PR,27.772701335519
NV,2015,0,D,R,4,MATHEMATICS,AD,4.10708602309582
NV,2015,0,D,R,4,READING,BB,39.4261990652748
NV,2015,0,D,R,4,READING,BA,31.5356688870128
NV,2015,0,D,R,4,READING,PR,22.8385899540055
NV,2015,0,D,R,4,READING,AD,6.19954209370686
NV,2015,0,D,R,8,MATHEMATICS,BB,35.307488635115
NV,2015,0,D,R,8,MATHEMATICS,BA,38.6219939544541
NV,2015,0,D,R,8,MATHEMATICS,PR,20.6025268415225
NV,2015,0,D,R,8,MATHEMATICS,AD,5.46799056890841
NV,2015,0,D,R,8,READING,BB,29.4636255373444
NV,2015,0,D,R,8,READING,BA,43.1313413087879
NV,2015,0,D,R,8,READING,PR,25.5510146389919
NV,2015,0,D,R,8,READING,AD,1.85401851487585
NV,2017,2,D,R,4,MATHEMATICS,BB,27.125027923056
NV,2017,2,D,R,4,MATHEMATICS,BA,42.1449524946782
NV,2017,2,D,R,4,MATHEMATICS,PR,27.0065075470761
NV,2017,2,D,R,4,MATHEMATICS,AD,3.7235120351897
NV,2017,2,D,R,4,READING,BB,39.1219145671297
NV,2017,2,D,R,4,READING,BA,30.3142959339066
NV,2017,2,D,R,4,READING,PR,23.511714357104
NV,2017,2,D,R,4,READING,AD,7.05207514185975
NV,2017,2,D,R,8,MATHEMATICS,BB,37.541713869021
NV,2017,2,D,R,8,MATHEMATICS,BA,35.0141027475071
NV,2017,2,D,R,8,MATHEMATICS,PR,20.8486865388464
NV,2017,2,D,R,8,MATHEMATICS,AD,6.5954968446254
NV,2017,2,D,R,8,READING,BB,28.9047443819198
NV,2017,2,D,R,8,READING,BA,42.8711204696192
NV,2017,2,D,R,8,READING,PR,26.3145252442313
NV,2017,2,D,R,8,READING,AD,1.90960990422983
NV,2019,4,D,D,4,MATHEMATICS,BB,22.8816426511655
NV,2019,4,D,D,4,MATHEMATICS,BA,42.8152882578312
NV,2019,4,D,D,4,MATHEMATICS,PR,28.7395525708178
NV,2019,4,D,D,4,MATHEMATICS,AD,5.56351652018549
NV,2019,4,D,D,4,READING,BB,35.7949220681913
NV,2019,4,D,D,4,READING,BA,33.2833766189053
NV,2019,4,D,D,4,READING,PR,24.1435935819971
NV,2019,4,D,D,4,READING,AD,6.77810773090631
NV,2019,4,D,D,8,MATHEMATICS,BB,38.4953503984277
NV,2019,4,D,D,8,MATHEMATICS,BA,35.8074067567369
NV,2019,4,D,D,8,MATHEMATICS,PR,18.9850204842147
NV,2019,4,D,D,8,MATHEMATICS,AD,6.71222236062078
NV,2019,4,D,D,8,READING,BB,31.2807448317699
NV,2019,4,D,D,8,READING,BA,40.101085663875
NV,2019,4,D,D,8,READING,PR,26.0777273106638
NV,2019,4,D,D,8,READING,AD,2.54044219369133
NH,2011,1,D,D,4,MATHEMATICS,BB,7.56853430403732
NH,2011,1,D,D,4,MATHEMATICS,BA,35.2235207151092
NH,2011,1,D,D,4,MATHEMATICS,PR,46.6778994176833
NH,2011,1,D,D,4,MATHEMATICS,AD,10.5300455631701
NH,2011,1,D,D,4,READING,BB,22.2317164594104
NH,2011,1,D,D,4,READING,BA,34.3856188074167
NH,2011,1,D,D,4,READING,PR,33.1224354257353
NH,2011,1,D,D,4,READING,AD,10.2602293074375
NH,2011,1,D,D,8,MATHEMATICS,BB,18.4588782815545
NH,2011,1,D,D,8,MATHEMATICS,BA,37.9524568297391
NH,2011,1,D,D,8,MATHEMATICS,PR,32.7509424425543
NH,2011,1,D,D,8,MATHEMATICS,AD,10.8377224461521
NH,2011,1,D,D,8,READING,BB,16.2612126469676
NH,2011,1,D,D,8,READING,BA,44.1613616394261
NH,2011,1,D,D,8,READING,PR,35.98794946493
NH,2011,1,D,D,8,READING,AD,3.58947624867625
NH,2013,3,D,D,4,MATHEMATICS,BB,7.43746683672483
NH,2013,3,D,D,4,MATHEMATICS,BA,33.8706860263665
NH,2013,3,D,D,4,MATHEMATICS,PR,46.3814120680839
NH,2013,3,D,D,4,MATHEMATICS,AD,12.3104350688248
NH,2013,3,D,D,4,READING,BB,19.7272503959719
NH,2013,3,D,D,4,READING,BA,35.7140366781697
NH,2013,3,D,D,4,READING,PR,33.9521353969967
NH,2013,3,D,D,4,READING,AD,10.6065775288617
NH,2013,3,D,D,8,MATHEMATICS,BB,15.648825224264
NH,2013,3,D,D,8,MATHEMATICS,BA,37.5946015972625
NH,2013,3,D,D,8,MATHEMATICS,PR,33.2857428003504
NH,2013,3,D,D,8,MATHEMATICS,AD,13.470830378123
NH,2013,3,D,D,8,READING,BB,16.1229585330288
NH,2013,3,D,D,8,READING,BA,40.2026663373542
NH,2013,3,D,D,8,READING,PR,38.0012094351834
NH,2013,3,D,D,8,READING,AD,5.67316569443351
NH,2015,0,D,D,4,MATHEMATICS,BB,8.98830912061626
NH,2015,0,D,D,4,MATHEMATICS,BA,39.5784616072638
NH,2015,0,D,D,4,MATHEMATICS,PR,41.4078389825291
NH,2015,0,D,D,4,MATHEMATICS,AD,10.0253902895908
NH,2015,0,D,D,4,READING,BB,20.9769891024558
NH,2015,0,D,D,4,READING,BA,33.1454310285092
NH,2015,0,D,D,4,READING,PR,34.1863970853893
NH,2015,0,D,D,4,READING,AD,11.6911827836456
NH,2015,0,D,D,8,MATHEMATICS,BB,16.1995481382309
NH,2015,0,D,D,8,MATHEMATICS,BA,37.4601798131195
NH,2015,0,D,D,8,MATHEMATICS,PR,33.9253105440521
NH,2015,0,D,D,8,MATHEMATICS,AD,12.4149615045975
NH,2015,0,D,D,8,READING,BB,15.0313610381495
NH,2015,0,D,D,8,READING,BA,39.9635076125333
NH,2015,0,D,D,8,READING,PR,40.1085113990293
NH,2015,0,D,D,8,READING,AD,4.89661995028786
NH,2017,2,D,R,4,MATHEMATICS,BB,14.703909714516
NH,2017,2,D,R,4,MATHEMATICS,BA,37.586019839157
NH,2017,2,D,R,4,MATHEMATICS,PR,37.8907411896788
NH,2017,2,D,R,4,MATHEMATICS,AD,9.81932925664822
NH,2017,2,D,R,4,READING,BB,24.6137018832908
NH,2017,2,D,R,4,READING,BA,32.3592454372859
NH,2017,2,D,R,4,READING,PR,32.6083120369143
NH,2017,2,D,R,4,READING,AD,10.4187406425091
NH,2017,2,D,R,8,MATHEMATICS,BB,18.9551164287641
NH,2017,2,D,R,8,MATHEMATICS,BA,35.6319762405135
NH,2017,2,D,R,8,MATHEMATICS,PR,32.30903366065
NH,2017,2,D,R,8,MATHEMATICS,AD,13.1038736700724
NH,2017,2,D,R,8,READING,BB,16.3274024036663
NH,2017,2,D,R,8,READING,BA,38.6186824596955
NH,2017,2,D,R,8,READING,PR,39.448140065162
NH,2017,2,D,R,8,READING,AD,5.60577507147616
NH,2019,4,D,R,4,MATHEMATICS,BB,14.2954451447824
NH,2019,4,D,R,4,MATHEMATICS,BA,39.8854708599892
NH,2019,4,D,R,4,MATHEMATICS,PR,36.8180472351867
NH,2019,4,D,R,4,MATHEMATICS,AD,9.0010367600418
NH,2019,4,D,R,4,READING,BB,29.1264471597971
NH,2019,4,D,R,4,READING,BA,32.7205418663288
NH,2019,4,D,R,4,READING,PR,28.3891131491344
NH,2019,4,D,R,4,READING,AD,9.76389782473976
NH,2019,4,D,R,8,MATHEMATICS,BB,23.4899257139731
NH,2019,4,D,R,8,MATHEMATICS,BA,38.0257317670191
NH,2019,4,D,R,8,MATHEMATICS,PR,28.8356011402969
NH,2019,4,D,R,8,MATHEMATICS,AD,9.64874137871086
NH,2019,4,D,R,8,READING,BB,21.9873025279456
NH,2019,4,D,R,8,READING,BA,40.3455698207909
NH,2019,4,D,R,8,READING,PR,33.4004507302408
NH,2019,4,D,R,8,READING,AD,4.26667692102262
NM,2011,1,D,R,4,MATHEMATICS,BB,25.0480715994727
NM,2011,1,D,R,4,MATHEMATICS,BA,45.4428658602928
NM,2011,1,D,R,4,MATHEMATICS,PR,25.6828810331371
NM,2011,1,D,R,4,MATHEMATICS,AD,3.82618150709742
NM,2011,1,D,R,4,READING,BB,46.7050945349517
NM,2011,1,D,R,4,READING,BA,32.6837288283961
NM,2011,1,D,R,4,READING,PR,17.1478107344245
NM,2011,1,D,R,4,READING,AD,3.46336590222766
NM,2011,1,D,R,8,MATHEMATICS,BB,35.7569561794263
NM,2011,1,D,R,8,MATHEMATICS,BA,40.457365344029
NM,2011,1,D,R,8,MATHEMATICS,PR,20.0579650847707
NM,2011,1,D,R,8,MATHEMATICS,AD,3.72771339177393
NM,2011,1,D,R,8,READING,BB,32.2930955767166
NM,2011,1,D,R,8,READING,BA,45.5610443947389
NM,2011,1,D,R,8,READING,PR,20.8866551006315
NM,2011,1,D,R,8,READING,AD,1.259204927913
NM,2013,3,D,R,4,MATHEMATICS,BB,26.0361004441873
NM,2013,3,D,R,4,MATHEMATICS,BA,43.4073912535421
NM,2013,3,D,R,4,MATHEMATICS,PR,26.6585393525817
NM,2013,3,D,R,4,MATHEMATICS,AD,3.89796894968892
NM,2013,3,D,R,4,READING,BB,47.5245400342492
NM,2013,3,D,R,4,READING,BA,31.0201420873713
NM,2013,3,D,R,4,READING,PR,17.6527243835845
NM,2013,3,D,R,4,READING,AD,3.80259349479504
NM,2013,3,D,R,8,MATHEMATICS,BB,37.491713727113
NM,2013,3,D,R,8,MATHEMATICS,BA,39.8485392868551
NM,2013,3,D,R,8,MATHEMATICS,PR,18.4794184318413
NM,2013,3,D,R,8,MATHEMATICS,AD,4.18032855419065
NM,2013,3,D,R,8,READING,BB,32.7704360798028
NM,2013,3,D,R,8,READING,BA,45.0373079243311
NM,2013,3,D,R,8,READING,PR,20.7565224332752
NM,2013,3,D,R,8,READING,AD,1.43573356259087
NM,2015,0,D,R,4,MATHEMATICS,BB,26.5425903266694
NM,2015,0,D,R,4,MATHEMATICS,BA,46.573478088339
NM,2015,0,D,R,4,MATHEMATICS,PR,23.7037662091691
NM,2015,0,D,R,4,MATHEMATICS,AD,3.18016537582252
NM,2015,0,D,R,4,READING,BB,45.9491500288215
NM,2015,0,D,R,4,READING,BA,31.1416934272597
NM,2015,0,D,R,4,READING,PR,19.1693291212258
NM,2015,0,D,R,4,READING,AD,3.73982742269299
