state,year,pres,gov,grade,subject,ald,value
AZ,2007,R,D,4,MATHEMATICS,AD,4.00547256604226
AZ,2007,R,D,4,READING,BB,44.1224643066908
AZ,2007,R,D,4,READING,BA,31.6530603242967
AZ,2007,R,D,4,READING,PR,19.7066848805626
AZ,2007,R,D,4,READING,AD,4.51779048844991
AZ,2007,R,D,8,MATHEMATICS,BB,33.5261069779052
AZ,2007,R,D,8,MATHEMATICS,BA,40.2032892983479
AZ,2007,R,D,8,MATHEMATICS,PR,21.4768475485745
AZ,2007,R,D,8,MATHEMATICS,AD,4.79375617517236
AZ,2007,R,D,8,READING,BB,35.1313769593958
AZ,2007,R,D,8,READING,BA,40.5975702941774
AZ,2007,R,D,8,READING,PR,22.3907463583906
AZ,2007,R,D,8,READING,AD,1.88030638803616
AZ,2009,R,R,4,MATHEMATICS,BB,29.4603282294198
AZ,2009,R,R,4,MATHEMATICS,BA,42.5850002869095
AZ,2009,R,R,4,MATHEMATICS,PR,24.2756104157267
AZ,2009,R,R,4,MATHEMATICS,AD,3.67906106794397
AZ,2009,R,R,4,READING,BB,43.6737890053451
AZ,2009,R,R,4,READING,BA,31.6473471346205
AZ,2009,R,R,4,READING,PR,19.57904187761
AZ,2009,R,R,4,READING,AD,5.09982198242446
AZ,2009,R,R,4,SCIENCE,BB,39.170450725694
AZ,2009,R,R,4,SCIENCE,BA,39.1689832157372
AZ,2009,R,R,4,SCIENCE,PR,21.4327830509038
AZ,2009,R,R,4,SCIENCE,AD,0
AZ,2009,R,R,8,MATHEMATICS,BB,32.5980594660118
AZ,2009,R,R,8,MATHEMATICS,BA,38.4101957157192
AZ,2009,R,R,8,MATHEMATICS,PR,22.8538621882395
AZ,2009,R,R,8,MATHEMATICS,AD,6.13788263002959
AZ,2009,R,R,8,READING,BB,31.6682935966231
AZ,2009,R,R,8,READING,BA,41.4216919731364
AZ,2009,R,R,8,READING,PR,24.3739728096564
AZ,2009,R,R,8,READING,AD,2.53604162058405
AZ,2009,R,R,8,SCIENCE,BB,46.3796968819182
AZ,2009,R,R,8,SCIENCE,BA,31.8542864829854
AZ,2009,R,R,8,SCIENCE,PR,20.9574781954805
AZ,2009,R,R,8,SCIENCE,AD,0.808538439615939
AZ,2011,R,R,4,MATHEMATICS,BB,22.6527783138328
AZ,2011,R,R,4,MATHEMATICS,BA,43.7647782354404
AZ,2011,R,R,4,MATHEMATICS,PR,29.2003667197696
AZ,2011,R,R,4,MATHEMATICS,AD,4.38207673095722
AZ,2011,R,R,4,READING,BB,41.6521866375879
AZ,2011,R,R,4,READING,BA,32.2431681354207
AZ,2011,R,R,4,READING,PR,20.7255335661053
AZ,2011,R,R,4,READING,AD,5.37911166088611
AZ,2011,R,R,8,MATHEMATICS,BB,31.845165809567
AZ,2011,R,R,8,MATHEMATICS,BA,36.6854326028021
AZ,2011,R,R,8,MATHEMATICS,PR,24.2602881758369
AZ,2011,R,R,8,MATHEMATICS,AD,7.20911341179397
AZ,2011,R,R,8,READING,BB,28.8261350724175
AZ,2011,R,R,8,READING,BA,42.9369875669869
AZ,2011,R,R,8,READING,PR,25.8167333873313
AZ,2011,R,R,8,READING,AD,2.42014397326428
AZ,2011,R,R,8,SCIENCE,BB,43.792333724272
AZ,2011,R,R,8,SCIENCE,BA,33.5976020599301
AZ,2011,R,R,8,SCIENCE,PR,21.8481350291493
AZ,2011,R,R,8,SCIENCE,AD,0.761929186648575
AZ,2013,R,R,4,MATHEMATICS,BB,18.0757968780655
AZ,2013,R,R,4,MATHEMATICS,BA,42.3238087234218
AZ,2013,R,R,4,MATHEMATICS,PR,32.3308104795237
AZ,2013,R,R,4,MATHEMATICS,AD,7.26958391898901
AZ,2013,R,R,4,READING,BB,40.2092221844895
AZ,2013,R,R,4,READING,BA,32.19714380941
AZ,2013,R,R,4,READING,PR,22.2617007907981
AZ,2013,R,R,4,READING,AD,5.33193321530243
AZ,2013,R,R,8,MATHEMATICS,BB,31.1900326666951
AZ,2013,R,R,8,MATHEMATICS,BA,38.2386203047598
AZ,2013,R,R,8,MATHEMATICS,PR,23.5420078259891
AZ,2013,R,R,8,MATHEMATICS,AD,7.02933920255596
AZ,2013,R,R,8,READING,BB,28.027770178064
AZ,2013,R,R,8,READING,BA,44.1335486280953
AZ,2013,R,R,8,READING,PR,25.748798462418
AZ,2013,R,R,8,READING,AD,2.0898827314227
AZ,2015,R,R,4,MATHEMATICS,BB,21.2301040431417
AZ,2015,R,R,4,MATHEMATICS,BA,40.9271747612345
AZ,2015,R,R,4,MATHEMATICS,PR,31.8438510431552
AZ,2015,R,R,4,MATHEMATICS,AD,5.99887015246869
AZ,2015,R,R,4,READING,BB,38.2603953185536
AZ,2015,R,R,4,READING,BA,32.1258767234748
AZ,2015,R,R,4,READING,PR,22.8143365631117
AZ,2015,R,R,4,READING,AD,6.79939139485988
AZ,2015,R,R,4,SCIENCE,BB,29.3333343373953
AZ,2015,R,R,4,SCIENCE,BA,38.1281241246734
AZ,2015,R,R,4,SCIENCE,PR,31.9290062543525
AZ,2015,R,R,4,SCIENCE,AD,0.609535283578774
AZ,2015,R,R,8,MATHEMATICS,BB,27.7835969070971
AZ,2015,R,R,8,MATHEMATICS,BA,37.387458046827
AZ,2015,R,R,8,MATHEMATICS,PR,26.9175148667892
AZ,2015,R,R,8,MATHEMATICS,AD,7.9114301792867
AZ,2015,R,R,8,READING,BB,26.0951788801693
AZ,2015,R,R,8,READING,BA,42.790304379121
AZ,2015,R,R,8,READING,PR,28.6853008305189
AZ,2015,R,R,8,READING,AD,2.42921591019083
AZ,2015,R,R,8,SCIENCE,BB,38.9655910005585
AZ,2015,R,R,8,SCIENCE,BA,35.5746896931523
AZ,2015,R,R,8,SCIENCE,PR,24.4947244024772
AZ,2015,R,R,8,SCIENCE,AD,0.964994903812029
AZ,2017,R,R,4,MATHEMATICS,BB,26.6973227749216
AZ,2017,R,R,4,MATHEMATICS,BA,39.4225480514014
AZ,2017,R,R,4,MATHEMATICS,PR,26.8949159322847
AZ,2017,R,R,4,MATHEMATICS,AD,6.98521324139226
AZ,2017,R,R,4,READING,BB,38.9696136882157
AZ,2017,R,R,4,READING,BA,30.6550877491417
AZ,2017,R,R,4,READING,PR,22.8857649788361
AZ,2017,R,R,4,READING,AD,7.48953358380654
AZ,2017,R,R,8,MATHEMATICS,BB,29.3903920856018
AZ,2017,R,R,8,MATHEMATICS,BA,37.0785427567978
AZ,2017,R,R,8,MATHEMATICS,PR,24.3276874981682
AZ,2017,R,R,8,MATHEMATICS,AD,9.20337765943215
AZ,2017,R,R,8,READING,BB,25.2874813254545
AZ,2017,R,R,8,READING,BA,44.2138994188991
AZ,2017,R,R,8,READING,PR,28.0612093683004
AZ,2017,R,R,8,READING,AD,2.43740988734601
AZ,2019,R,R,4,MATHEMATICS,BB,22.5121600471204
AZ,2019,R,R,4,MATHEMATICS,BA,40.1423521035639
AZ,2019,R,R,4,MATHEMATICS,PR,30.0272076599739
AZ,2019,R,R,4,MATHEMATICS,AD,7.31828018934187
AZ,2019,R,R,4,READING,BB,38.6486183231459
AZ,2019,R,R,4,READING,BA,29.966559107485
AZ,2019,R,R,4,READING,PR,24.2077413569645
AZ,2019,R,R,4,READING,AD,7.17708121240457
AZ,2019,R,R,8,MATHEMATICS,BB,32.277246033311
AZ,2019,R,R,8,MATHEMATICS,BA,36.7141963903987
AZ,2019,R,R,8,MATHEMATICS,PR,22.2256806045268
AZ,2019,R,R,8,MATHEMATICS,AD,8.78287697176344
AZ,2019,R,R,8,READING,BB,30.4071602027276
AZ,2019,R,R,8,READING,BA,41.2011297923212
AZ,2019,R,R,8,READING,PR,25.5131502728589
AZ,2019,R,R,8,READING,AD,2.87855973209225
AZ,1994,R,R,4,READING,BB,48.216272136958
AZ,1994,R,R,4,READING,BA,27.6637422210077
AZ,1994,R,R,4,READING,PR,17.962675563841
AZ,1994,R,R,4,READING,AD,6.15731007819327
AZ,1998,D,R,4,READING,BB,48.9423221339135
AZ,1998,D,R,4,READING,BA,29.0643080240864
AZ,1998,D,R,4,READING,PR,17.5815776148082
AZ,1998,D,R,4,READING,AD,4.41179222719187
AZ,1998,D,R,8,READING,BB,27.8976711092959
AZ,1998,D,R,8,READING,BA,45.49169064371
AZ,1998,D,R,8,READING,PR,25.3643449619338
AZ,1998,D,R,8,READING,AD,1.24629328506033
AZ,2002,R,R,4,READING,BB,49.4029157851571
AZ,2002,R,R,4,READING,BA,28.7552352281048
AZ,2002,R,R,4,READING,PR,17.4522863772907
AZ,2002,R,R,4,READING,AD,4.38956260944739
AZ,2002,R,R,8,READING,BB,31.9052453852857
AZ,2002,R,R,8,READING,BA,44.7605663449914
AZ,2002,R,R,8,READING,PR,22.1125518409815
AZ,2002,R,R,8,READING,AD,1.22163642874136
AZ,1990,R,D,8,MATHEMATICS,BB,52.470995498451
AZ,1990,R,D,8,MATHEMATICS,BA,34.8233953707848
AZ,1990,R,D,8,MATHEMATICS,PR,11.4251574695964
AZ,1990,R,D,8,MATHEMATICS,AD,1.28045166116786
AR,1992,D,D,4,MATHEMATICS,BB,53.082815093455
AR,1992,D,D,4,MATHEMATICS,BA,37.2203074188187
AR,1992,D,D,4,MATHEMATICS,PR,9.31296464479033
AR,1992,D,D,4,MATHEMATICS,AD,0
AR,1992,D,D,4,READING,BB,44.2426728889577
AR,1992,D,D,4,READING,BA,33.1011161336003
AR,1992,D,D,4,READING,PR,18.9370042800253
AR,1992,D,D,4,READING,AD,3.71920669741667
AR,1992,D,D,8,MATHEMATICS,BB,55.7316100560106
AR,1992,D,D,8,MATHEMATICS,BA,34.2639694275917
AR,1992,D,D,8,MATHEMATICS,PR,9.26694616120334
AR,1992,D,D,8,MATHEMATICS,AD,0.737474355194316
AR,1996,D,R,4,MATHEMATICS,BB,45.9468230185471
AR,1996,D,R,4,MATHEMATICS,BA,40.7792751483908
AR,1996,D,R,4,MATHEMATICS,PR,12.5977294522199
AR,1996,D,R,4,MATHEMATICS,AD,0.676172380842222
AR,1996,D,R,8,MATHEMATICS,BB,48.0885553248211
AR,1996,D,R,8,MATHEMATICS,BA,38.7699459936774
AR,1996,D,R,8,MATHEMATICS,PR,11.5269441340162
AR,1996,D,R,8,MATHEMATICS,AD,1.61455454748525
AR,2000,R,R,4,MATHEMATICS,BB,45.0723355442967
AR,2000,R,R,4,MATHEMATICS,BA,41.3533416789435
AR,2000,R,R,4,MATHEMATICS,PR,12.9581792673654
AR,2000,R,R,4,MATHEMATICS,AD,0.616143509394336
AR,2000,R,R,8,MATHEMATICS,BB,51.4823615432106
AR,2000,R,R,8,MATHEMATICS,BA,35.0284812824399
AR,2000,R,R,8,MATHEMATICS,PR,12.1883625117256
AR,2000,R,R,8,MATHEMATICS,AD,1.30079466262383
AR,2003,R,R,4,MATHEMATICS,BB,28.8495126849806
AR,2003,R,R,4,MATHEMATICS,BA,44.9553526813606
AR,2003,R,R,4,MATHEMATICS,PR,23.9431685522632
AR,2003,R,R,4,MATHEMATICS,AD,2.2519660813957
AR,2003,R,R,4,READING,BB,40.3711233630413
AR,2003,R,R,4,READING,BA,31.5064642778892
AR,2003,R,R,4,READING,PR,21.9573079543602
AR,2003,R,R,4,READING,AD,6.16510440470922
AR,2003,R,R,8,MATHEMATICS,BB,42.0826297063664
AR,2003,R,R,8,MATHEMATICS,BA,39.3629634855033
AR,2003,R,R,8,MATHEMATICS,PR,16.3717658038632
AR,2003,R,R,8,MATHEMATICS,AD,2.18264100426706
AR,2003,R,R,8,READING,BB,29.8536404933611
AR,2003,R,R,8,READING,BA,43.3668583506203
AR,2003,R,R,8,READING,PR,24.8575949436557
AR,2003,R,R,8,READING,AD,1.9219062123629
AR,2005,R,R,4,MATHEMATICS,BB,22.1912975330578
AR,2005,R,R,4,MATHEMATICS,BA,43.8458969283351
AR,2005,R,R,4,MATHEMATICS,PR,29.7944792855014
AR,2005,R,R,4,MATHEMATICS,AD,4.16832625310577
AR,2005,R,R,4,READING,BB,37.443114698588
AR,2005,R,R,4,READING,BA,32.8722095016364
AR,2005,R,R,4,READING,PR,23.4934470934416
AR,2005,R,R,4,READING,AD,6.1912287063339
AR,2005,R,R,8,MATHEMATICS,BB,35.9439190216857
AR,2005,R,R,8,MATHEMATICS,BA,42.0365870491647
AR,2005,R,R,8,MATHEMATICS,PR,19.0653549274356
AR,2005,R,R,8,MATHEMATICS,AD,2.95413900171403
AR,2005,R,R,8,READING,BB,30.9799519495624
AR,2005,R,R,8,READING,BA,43.1560270181671
AR,2005,R,R,8,READING,PR,24.1464697207808
AR,2005,R,R,8,READING,AD,1.71755131148969
AR,2007,R,D,4,MATHEMATICS,BB,19.2815380930186
AR,2007,R,D,4,MATHEMATICS,BA,44.0064485095633
AR,2007,R,D,4,MATHEMATICS,PR,32.4094907217234
AR,2007,R,D,4,MATHEMATICS,AD,4.30252267569482
AR,2007,R,D,4,READING,BB,36.4847100121007
AR,2007,R,D,4,READING,BA,34.9284816322031
AR,2007,R,D,4,READING,PR,23.1534192792975
AR,2007,R,D,4,READING,AD,5.4333890763987
AR,2007,R,D,8,MATHEMATICS,BB,35.276297960709
AR,2007,R,D,8,MATHEMATICS,BA,40.3414913341577
AR,2007,R,D,8,MATHEMATICS,PR,20.6737500066708
AR,2007,R,D,8,MATHEMATICS,AD,3.7084606984625
AR,2007,R,D,8,READING,BB,30.3750087786758
AR,2007,R,D,8,READING,BA,44.1996862024423
AR,2007,R,D,8,READING,PR,24.0678897498929
AR,2007,R,D,8,READING,AD,1.35741526898893
AR,2009,R,D,4,MATHEMATICS,BB,19.9976406170797
AR,2009,R,D,4,MATHEMATICS,BA,43.7512844438275
AR,2009,R,D,4,MATHEMATICS,PR,31.3748510138556
AR,2009,R,D,4,MATHEMATICS,AD,4.87622392523721
AR,2009,R,D,4,READING,BB,36.8942733090817
AR,2009,R,D,4,READING,BA,34.3487487436802
AR,2009,R,D,4,READING,PR,22.9105826004097
AR,2009,R,D,4,READING,AD,5.84639534682841
AR,2009,R,D,4,SCIENCE,BB,31.1634550853968
AR,2009,R,D,4,SCIENCE,BA,40.1816621173587
AR,2009,R,D,4,SCIENCE,PR,28.3549008805621
AR,2009,R,D,4,SCIENCE,AD,0
AR,2009,R,D,8,MATHEMATICS,BB,33.3864186086382
AR,2009,R,D,8,MATHEMATICS,BA,39.6307885928295
AR,2009,R,D,8,MATHEMATICS,PR,22.6436989802613
AR,2009,R,D,8,MATHEMATICS,AD,4.33909381827098
AR,2009,R,D,8,READING,BB,30.7543036952093
AR,2009,R,D,8,READING,BA,42.5884904871817
AR,2009,R,D,8,READING,PR,24.5714406210846
AR,2009,R,D,8,READING,AD,2.08576519652449
AR,2009,R,D,8,SCIENCE,BB,42.2003151373725
AR,2009,R,D,8,SCIENCE,BA,33.5722936762103
AR,2009,R,D,8,SCIENCE,PR,23.5980598136792
AR,2009,R,D,8,SCIENCE,AD,0.62933137273803
AR,2011,R,D,4,MATHEMATICS,BB,19.4811364700966
AR,2011,R,D,4,MATHEMATICS,BA,43.2393823762585
AR,2011,R,D,4,MATHEMATICS,PR,32.8051849872874
AR,2011,R,D,4,MATHEMATICS,AD,4.47429616635757
AR,2011,R,D,4,READING,BB,37.2334526560296
AR,2011,R,D,4,READING,BA,32.6757955566421
AR,2011,R,D,4,READING,PR,24.1703283729461
AR,2011,R,D,4,READING,AD,5.92042341438219
AR,2011,R,D,8,MATHEMATICS,BB,30.2275168946483
AR,2011,R,D,8,MATHEMATICS,BA,40.5158446066665
AR,2011,R,D,8,MATHEMATICS,PR,24.4603380740228
AR,2011,R,D,8,MATHEMATICS,AD,4.79630042466231
AR,2011,R,D,8,READING,BB,29.4336716680995
AR,2011,R,D,8,READING,BA,42.7295731959068
AR,2011,R,D,8,READING,PR,26.2012096970237
AR,2011,R,D,8,READING,AD,1.63554543897001
AR,2011,R,D,8,SCIENCE,BB,38.684438428494
AR,2011,R,D,8,SCIENCE,BA,34.842918245644
AR,2011,R,D,8,SCIENCE,PR,25.6853094153189
AR,2011,R,D,8,SCIENCE,AD,0.787333910543112
AR,2013,R,D,4,MATHEMATICS,BB,17.078247594566
AR,2013,R,D,4,MATHEMATICS,BA,43.6359489312275
AR,2013,R,D,4,MATHEMATICS,PR,34.0814092568064
AR,2013,R,D,4,MATHEMATICS,AD,5.20439421740007
AR,2013,R,D,4,READING,BB,34.016586176084
AR,2013,R,D,4,READING,BA,34.3436644518357
AR,2013,R,D,4,READING,PR,24.9661067856295
AR,2013,R,D,4,READING,AD,6.67364258645084
AR,2013,R,D,8,MATHEMATICS,BB,30.9620356427692
AR,2013,R,D,8,MATHEMATICS,BA,41.3571854337425
AR,2013,R,D,8,MATHEMATICS,PR,23.168437386279
AR,2013,R,D,8,MATHEMATICS,AD,4.51234153720921
AR,2013,R,D,8,READING,BB,27.1769987894995
AR,2013,R,D,8,READING,BA,42.4914795081041
AR,2013,R,D,8,READING,PR,27.4104046902245
AR,2013,R,D,8,READING,AD,2.92111701217189
AR,2015,R,R,4,MATHEMATICS,BB,21.3959157181927
AR,2015,R,R,4,MATHEMATICS,BA,46.6491212039039
AR,2015,R,R,4,MATHEMATICS,PR,28.4721407926837
AR,2015,R,R,4,MATHEMATICS,AD,3.48282228521959
AR,2015,R,R,4,READING,BB,34.9460812807004
AR,2015,R,R,4,READING,BA,33.5311069323227
AR,2015,R,R,4,READING,PR,25.3316949114329
AR,2015,R,R,4,READING,AD,6.19111687554406
AR,2015,R,R,4,SCIENCE,BB,26.5225792185473
AR,2015,R,R,4,SCIENCE,BA,40.2367324414977
AR,2015,R,R,4,SCIENCE,PR,32.8906075981395
AR,2015,R,R,4,SCIENCE,AD,0
AR,2015,R,R,8,MATHEMATICS,BB,34.081858250964
AR,2015,R,R,8,MATHEMATICS,BA,40.9999468255295
AR,2015,R,R,8,MATHEMATICS,PR,21.0867463452856
AR,2015,R,R,8,MATHEMATICS,AD,3.83144857822088
AR,2015,R,R,8,READING,BB,29.9226121474414
AR,2015,R,R,8,READING,BA,43.261859703996
AR,2015,R,R,8,READING,PR,24.6387327992781
AR,2015,R,R,8,READING,AD,2.17679534928449
AR,2015,R,R,8,SCIENCE,BB,38.3957153752583
AR,2015,R,R,8,SCIENCE,BA,33.4750515611412
AR,2015,R,R,8,SCIENCE,PR,27.1652756631359
AR,2015,R,R,8,SCIENCE,AD,0.963957400464592
AR,2017,R,R,4,MATHEMATICS,BB,24.9969456217906
AR,2017,R,R,4,MATHEMATICS,BA,42.2704660008346
AR,2017,R,R,4,MATHEMATICS,PR,27.8019194237949
AR,2017,R,R,4,MATHEMATICS,AD,4.93066895357988
AR,2017,R,R,4,READING,BB,37.1375373800303
AR,2017,R,R,4,READING,BA,31.6084581486657
AR,2017,R,R,4,READING,PR,24.523491984016
AR,2017,R,R,4,READING,AD,6.73051248728796
AR,2017,R,R,8,MATHEMATICS,BB,37.8922312009186
AR,2017,R,R,8,MATHEMATICS,BA,36.6287968954561
AR,2017,R,R,8,MATHEMATICS,PR,20.0924712003242
AR,2017,R,R,8,MATHEMATICS,AD,5.38650070330115
AR,2017,R,R,8,READING,BB,28.7664128197598
AR,2017,R,R,8,READING,BA,42.5623599738834
AR,2017,R,R,8,READING,PR,26.1407884001433
AR,2017,R,R,8,READING,AD,2.53043880621341
AR,2019,R,R,4,MATHEMATICS,BB,24.8843159898883
AR,2019,R,R,4,MATHEMATICS,BA,41.8669236976035
AR,2019,R,R,4,MATHEMATICS,PR,28.7214466144615
AR,2019,R,R,4,MATHEMATICS,AD,4.52731369804673
AR,2019,R,R,4,READING,BB,37.8845000566143
AR,2019,R,R,4,READING,BA,30.9250253027804
AR,2019,R,R,4,READING,PR,24.1584375900541
AR,2019,R,R,4,READING,AD,7.03203705055118
AR,2019,R,R,8,MATHEMATICS,BB,36.9572348327021
AR,2019,R,R,8,MATHEMATICS,BA,35.734503294109
AR,2019,R,R,8,MATHEMATICS,PR,21.3673816069973
AR,2019,R,R,8,MATHEMATICS,AD,5.94088026619172
AR,2019,R,R,8,READING,BB,31.8630070506813
AR,2019,R,R,8,READING,BA,38.6216203446029
AR,2019,R,R,8,READING,PR,26.0366766225185
AR,2019,R,R,8,READING,AD,3.47869598219737
AR,1994,D,D,4,READING,BB,46.4403193383911
AR,1994,D,D,4,READING,BA,29.6169296036487
AR,1994,D,D,4,READING,PR,19.235026834573
AR,1994,D,D,4,READING,AD,4.70772422338717
AR,1998,D,R,4,READING,BB,45.9016366645321
AR,1998,D,R,4,READING,BA,31.5512565536883
AR,1998,D,R,4,READING,PR,18.1518809686411
AR,1998,D,R,4,READING,AD,4.39522581313846
AR,1998,D,R,8,READING,BB,31.6791812642345
AR,1998,D,R,8,READING,BA,45.0021743789306
AR,1998,D,R,8,READING,PR,22.1096007341233
AR,1998,D,R,8,READING,AD,1.20904362271157
AR,2002,R,R,4,READING,BB,41.655435422728
AR,2002,R,R,4,READING,BA,32.5695861937397
AR,2002,R,R,4,READING,PR,20.834270373113
AR,2002,R,R,4,READING,AD,4.94070801041934
AR,2002,R,R,8,READING,BB,28.0742268990979
AR,2002,R,R,8,READING,BA,44.6279157238078
AR,2002,R,R,8,READING,PR,25.5051949202371
AR,2002,R,R,8,READING,AD,1.79266245685712
AR,1990,R,D,8,MATHEMATICS,BB,56.1112956434446
AR,1990,R,D,8,MATHEMATICS,BA,34.5796084056806
AR,1990,R,D,8,MATHEMATICS,PR,8.59395921116518
AR,1990,R,D,8,MATHEMATICS,AD,0.715136739709673
CA,1992,D,R,4,MATHEMATICS,BB,53.6081846916192
CA,1992,D,R,4,MATHEMATICS,BA,34.0270786236083
CA,1992,D,R,4,MATHEMATICS,PR,11.1003326959594
CA,1992,D,R,4,MATHEMATICS,AD,1.26440398881316
CA,1992,D,R,4,READING,BB,52.3897184156746
CA,1992,D,R,4,READING,BA,28.1366815518813
CA,1992,D,R,4,READING,PR,15.8425659508863
CA,1992,D,R,4,READING,AD,3.63103408155775
CA,1992,D,R,8,MATHEMATICS,BB,49.5882823542234
CA,1992,D,R,8,MATHEMATICS,BA,34.2360481791921
CA,1992,D,R,8,MATHEMATICS,PR,13.9914711324639
CA,1992,D,R,8,MATHEMATICS,AD,2.18419833412064
CA,1996,D,R,4,MATHEMATICS,BB,54.2255793650571
CA,1996,D,R,4,MATHEMATICS,BA,35.1433232993551
CA,1996,D,R,4,MATHEMATICS,PR,9.71558369775136
CA,1996,D,R,4,MATHEMATICS,AD,0.915513637836454
CA,1996,D,R,8,MATHEMATICS,BB,48.6202706455631
CA,1996,D,R,8,MATHEMATICS,BA,34.5218919297164
CA,1996,D,R,8,MATHEMATICS,PR,14.0516051417005
CA,1996,D,R,8,MATHEMATICS,AD,2.80623228302002
CA,2000,D,D,4,MATHEMATICS,BB,50.3895459516941
CA,2000,D,D,4,MATHEMATICS,BA,36.8094007465141
CA,2000,D,D,4,MATHEMATICS,PR,12.1690368654339
CA,2000,D,D,4,MATHEMATICS,AD,0.632016436357911
CA,2000,D,D,8,MATHEMATICS,BB,50.2574172549596
CA,2000,D,D,8,MATHEMATICS,BA,33.0027059726209
CA,2000,D,D,8,MATHEMATICS,PR,14.2949768947568
CA,2000,D,D,8,MATHEMATICS,AD,2.44489987766269
CA,2003,D,R,4,MATHEMATICS,BB,32.8503935213188
CA,2003,D,R,4,MATHEMATICS,BA,42.4237905213829
CA,2003,D,R,4,MATHEMATICS,PR,21.7613634725772
CA,2003,D,R,4,MATHEMATICS,AD,2.96445248472115
CA,2003,D,R,4,READING,BB,50.4356438316767
CA,2003,D,R,4,READING,BA,28.4788925961353
CA,2003,D,R,4,READING,PR,16.1114084054173
CA,2003,D,R,4,READING,AD,4.97405516677063
CA,2003,D,R,8,MATHEMATICS,BB,44.2777331551868
CA,2003,D,R,8,MATHEMATICS,BA,34.0173695249036
CA,2003,D,R,8,MATHEMATICS,PR,17.3132391761127
CA,2003,D,R,8,MATHEMATICS,AD,4.39165814379692
CA,2003,D,R,8,READING,BB,38.8203635969146
CA,2003,D,R,8,READING,BA,38.7365110200279
CA,2003,D,R,8,READING,PR,20.4778540835596
CA,2003,D,R,8,READING,AD,1.96527129949779
CA,2005,D,R,4,MATHEMATICS,BB,29.0858627165923
CA,2005,D,R,4,MATHEMATICS,BA,42.9082123453362
CA,2005,D,R,4,MATHEMATICS,PR,24.2116723666637
CA,2005,D,R,4,MATHEMATICS,AD,3.79425257140781
CA,2005,D,R,4,READING,BB,50.0125330748192
CA,2005,D,R,4,READING,BA,28.5593052798486
CA,2005,D,R,4,READING,PR,16.6658448405535
CA,2005,D,R,4,READING,AD,4.76231680477865
CA,2005,D,R,8,MATHEMATICS,BB,42.9531237221903
CA,2005,D,R,8,MATHEMATICS,BA,35.2912930277291
CA,2005,D,R,8,MATHEMATICS,PR,17.2360427806037
CA,2005,D,R,8,MATHEMATICS,AD,4.51954046947682
CA,2005,D,R,8,READING,BB,40.2207795922253
CA,2005,D,R,8,READING,BA,39.2379295396991
CA,2005,D,R,8,READING,PR,18.9471941273894
CA,2005,D,R,8,READING,AD,1.59409674068617
CA,2007,D,R,4,MATHEMATICS,BB,30.4371732141858
CA,2007,D,R,4,MATHEMATICS,BA,39.8928094364109
CA,2007,D,R,4,MATHEMATICS,PR,25.2311816806359
CA,2007,D,R,4,MATHEMATICS,AD,4.4388356687674
CA,2007,D,R,4,READING,BB,46.8313920148385
CA,2007,D,R,4,READING,BA,30.263557547634
CA,2007,D,R,4,READING,PR,17.7747682474622
CA,2007,D,R,4,READING,AD,5.13028219006532
CA,2007,D,R,8,MATHEMATICS,BB,40.9155722263535
CA,2007,D,R,8,MATHEMATICS,BA,35.1566347341608
CA,2007,D,R,8,MATHEMATICS,PR,19.0096652612558
CA,2007,D,R,8,MATHEMATICS,AD,4.91812777822985
CA,2007,D,R,8,READING,BB,37.7498483981795
CA,2007,D,R,8,READING,BA,40.7842540334712
CA,2007,D,R,8,READING,PR,19.7943948496264
CA,2007,D,R,8,READING,AD,1.67150271872293
CA,2009,D,R,4,MATHEMATICS,BB,28.3144977430998
CA,2009,D,R,4,MATHEMATICS,BA,41.441003894236
CA,2009,D,R,4,MATHEMATICS,PR,24.8841411825542
CA,2009,D,R,4,MATHEMATICS,AD,5.36035718010989
CA,2009,D,R,4,READING,BB,46.0551395634248
CA,2009,D,R,4,READING,BA,30.2719720407368
CA,2009,D,R,4,READING,PR,18.4914125765971
CA,2009,D,R,4,READING,AD,5.18147581924128
CA,2009,D,R,4,SCIENCE,BB,42.3269885959177
CA,2009,D,R,4,SCIENCE,BA,35.234835798783
CA,2009,D,R,4,SCIENCE,PR,21.9249182662749
CA,2009,D,R,4,SCIENCE,AD,0.513257339024412
CA,2009,D,R,8,MATHEMATICS,BB,40.9443957694147
CA,2009,D,R,8,MATHEMATICS,BA,35.6220496493158
CA,2009,D,R,8,MATHEMATICS,PR,18.3128018409827
CA,2009,D,R,8,MATHEMATICS,AD,5.12075274028677
CA,2009,D,R,8,READING,BB,36.3967852385139
CA,2009,D,R,8,READING,BA,41.3572020407729
CA,2009,D,R,8,READING,PR,20.4212790380271
CA,2009,D,R,8,READING,AD,1.82473368268605
CA,2009,D,R,8,SCIENCE,BB,51.6174725377113
CA,2009,D,R,8,SCIENCE,BA,28.7545044785566
CA,2009,D,R,8,SCIENCE,PR,18.7429167803455
CA,2009,D,R,8,SCIENCE,AD,0.885106203386647
CA,2011,D,D,4,MATHEMATICS,BB,26.1671600710309
CA,2011,D,D,4,MATHEMATICS,BA,40.0279848391429
CA,2011,D,D,4,MATHEMATICS,PR,27.5024011851177
CA,2011,D,D,4,MATHEMATICS,AD,6.3024539047086
CA,2011,D,D,4,READING,BB,43.6256600600278
CA,2011,D,D,4,READING,BA,31.7652541487259
CA,2011,D,D,4,READING,PR,18.8562615030455
